customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0401-WDBXM,Male,False,True,True,72,True,True,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No
3387-PLKUI,Female,False,True,True,13,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,251.25,No
6096-EGVTU,Female,False,True,True,64,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,No
3797-VTIDR,Male,False,True,False,1,False,False,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,Yes
5081-NWSUP,Female,False,False,False,10,True,False,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No
2580-ATZSQ,Female,False,True,True,65,True,False,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.35,3874.1,No
8085-MSNLK,Female,False,True,False,62,True,True,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No
9691-HKOVS,Female,False,True,False,55,True,True,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,No
9881-VCZEP,Female,False,True,False,25,True,True,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.1,1373.0,No
9526-BIHHD,Male,False,False,False,1,False,False,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes
8757-TFHHJ,Male,False,False,False,1,True,False,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No
4523-WXCEF,Female,False,True,False,59,True,True,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes
1468-DEFNC,Male,True,True,True,64,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No
5119-KEPFY,Male,False,True,False,36,True,True,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,No
8364-TRMMK,Female,False,False,False,3,True,True,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes
0916-KNFAJ,Male,False,True,False,61,True,True,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No
8319-QBEHW,Male,False,False,True,26,False,False,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No
3063-QFSZL,Female,False,False,False,1,True,False,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes
8775-LHDJH,Female,True,True,False,1,True,True,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes
9625-QNLUX,Male,False,True,True,68,True,False,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No
3097-NQYSN,Male,True,True,False,2,True,True,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes
4024-CSNBY,Female,False,True,False,72,True,True,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No
7110-BDTWG,Female,False,True,False,71,False,False,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No
7493-GVFIO,Male,False,False,False,57,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,No
0690-SRQID,Male,False,False,False,4,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,No
9605-WGJVW,Female,True,False,False,1,True,False,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No
9114-DPSIA,Male,False,True,True,72,True,True,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750.0,No
4700-UBQMV,Male,False,True,True,21,True,True,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No
7711-GQBZC,Female,False,True,True,71,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,No
3565-UNOCC,Female,True,True,False,29,True,True,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes
4627-MIHJH,Female,True,False,False,69,True,True,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No
9795-NREXC,Female,False,True,False,64,True,True,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,No
8573-CGOCC,Male,False,False,False,16,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,No
7356-AYNJP,Female,False,False,False,4,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,No
9249-FXSCK,Female,False,False,False,52,True,True,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,Yes
5493-SDRDQ,Male,False,False,False,2,True,False,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,Yes
6286-SUUWT,Male,False,False,False,1,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,No
4819-HJPIW,Male,False,False,False,18,False,False,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No
8654-DHAOW,Female,False,False,False,2,True,True,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,No
5438-QMDDL,Female,False,True,False,19,True,False,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,No
9812-GHVRI,Female,False,False,False,40,True,True,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No
5553-AOINX,Female,True,True,True,66,True,True,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,No
1228-ZLNBX,Male,False,False,False,21,True,True,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,No
4226-KKDON,Male,False,False,False,8,True,False,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,No
3831-YCPUO,Female,False,True,True,72,True,False,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,No
7445-WMRBW,Female,False,False,False,48,True,True,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,No
3308-DGHKL,Male,False,False,False,69,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No
9924-JPRMC,Male,False,False,False,72,True,True,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,No
0080-EMYVY,Female,False,False,False,14,True,False,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No
6218-KNUBD,Male,False,False,False,6,True,False,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,No
7337-CINUD,Female,False,True,True,8,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,No
7609-NRNCA,Female,False,False,False,17,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,No
0623-EJQEG,Male,False,False,False,65,True,True,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,No
7153-CHRBV,Female,False,True,True,57,True,False,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,No
0871-URUWO,Male,False,True,False,13,True,True,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,Yes
9190-MFJLN,Male,True,False,False,19,True,False,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes
6198-PNNSZ,Female,False,True,False,56,True,True,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No
3317-VLGQT,Female,False,True,False,14,True,False,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No
4132-POCZS,Male,False,True,False,52,False,False,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,No
5614-DNZCE,Female,False,False,False,58,True,False,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,No
1095-JUDTC,Female,True,False,False,47,True,True,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes
3896-RCYYE,Female,False,False,False,67,False,False,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No
9638-JIQYA,Male,False,False,False,2,False,False,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No
3258-SANFR,Male,True,False,False,6,True,False,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,No
3726-TBHQT,Male,False,True,True,71,True,True,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,No
3190-ITQXP,Female,False,True,True,46,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,No
0870-VEMYL,Female,False,False,False,5,True,False,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes
4833-QTJNO,Male,True,True,False,67,True,True,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No
3039-MJSLN,Male,False,False,True,3,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No
0178-CIIKR,Female,False,False,False,3,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,No
5385-SUIRI,Male,True,True,False,52,True,True,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes
3982-XWFZQ,Female,False,True,False,42,True,True,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes
5774-QPLTF,Male,False,True,True,50,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,No
2322-VCZHZ,Male,True,True,False,23,True,False,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,No
5010-IPEAQ,Female,False,True,True,67,False,False,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,No
4009-ALQFH,Female,False,False,False,25,True,False,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes
6383-ZTSIW,Female,True,True,False,39,True,False,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,No
8990-YOZLV,Female,False,False,False,69,True,True,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,No
3069-SSVSN,Female,False,False,False,1,False,False,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,No
5222-IMUKT,Male,False,False,False,32,True,False,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,No
3627-FCRDW,Female,False,False,False,9,True,False,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,Yes
7562-GSUHK,Female,False,False,False,16,True,False,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Yes
6685-XSHHU,Male,False,True,True,60,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,No
8901-UPRHR,Female,False,True,True,72,True,True,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No
4903-UYAVB,Male,False,True,False,5,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,Yes
0118-JPNOY,Female,True,False,False,26,True,False,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No
6776-TLWOI,Male,False,False,False,3,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,Yes
3845-FXCYS,Male,False,False,False,2,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,No
5857-XRECV,Female,False,False,True,2,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,No
0725-CXOTM,Female,False,False,False,36,True,True,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No
4343-EJVQB,Male,False,False,False,7,True,False,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,No
9000-PLFUZ,Female,True,True,False,60,False,False,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,No
3427-GGZZI,Female,False,True,False,19,True,True,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No
7779-ORAEL,Male,True,True,False,45,True,True,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,No
0644-OQMDK,Male,True,False,False,4,True,False,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,No
4077-CROMM,Female,False,True,True,31,True,True,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,Yes
3154-CFSZG,Male,False,True,True,47,True,False,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No
2868-MZAGQ,Male,False,False,False,1,True,False,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes
4847-QNOKA,Female,False,False,False,1,True,False,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes
2220-IAHLS,Female,False,False,False,1,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,No
1658-XUHBX,Female,True,True,True,59,True,True,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,No
6379-RXJRQ,Male,False,True,False,10,True,False,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,Yes
2378-HTWFW,Male,True,False,False,35,True,True,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,No
8650-RHRKE,Male,False,False,False,4,False,False,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,Yes
4377-VDHYI,Male,False,True,True,32,True,False,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,No
0475-RIJEP,Male,False,False,False,43,True,True,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes
1260-TTRXI,Male,False,False,False,4,True,False,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes
3719-TDVQB,Female,True,True,False,54,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No
6328-ZPBGN,Female,True,False,False,11,True,True,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes
0201-MIBOL,Female,True,False,False,66,True,True,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No
4937-QPZPO,Male,False,True,True,61,True,True,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,No
2925-VDZHY,Male,False,True,True,72,True,True,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No
6981-TDRFT,Male,False,True,True,44,False,False,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,No
3413-CSSTH,Male,False,False,False,41,True,True,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No
8033-VCZGH,Male,False,True,False,50,True,True,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,No
4789-KWMXN,Male,False,True,False,47,True,True,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes
0224-NIJLP,Male,False,True,True,8,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,No
7542-CYDDM,Male,False,False,False,18,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,No
4718-WXBGI,Male,False,True,True,72,True,True,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,No
2867-UIMSS,Male,False,False,False,1,True,False,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes
8495-PRWFH,Female,True,False,False,42,True,True,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,No
0439-IFYUN,Female,True,False,False,18,True,False,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,No
5716-LIBJC,Female,False,False,True,13,True,True,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,No
2868-LLSKM,Female,False,True,True,68,True,True,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,No
8111-RKSPX,Male,False,False,False,4,True,True,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes
2988-QRAJY,Male,False,False,False,69,True,True,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No
1585-MQSSU,Male,False,False,False,17,True,False,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,Yes
0071-NDAFP,Male,False,True,True,25,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No
2856-NNASM,Male,True,False,False,43,True,False,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,Yes
7328-ZJAJO,Female,False,True,True,59,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,No
6458-CYIDZ,Female,True,False,False,5,True,False,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,No
8559-CIZFV,Male,False,True,True,21,True,True,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,Yes
1090-PYKCI,Female,False,True,True,69,True,True,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,No
3058-WQDRE,Male,False,False,False,13,False,False,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No
7547-EKNFS,Male,False,True,False,42,True,True,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Yes
2279-AXJJK,Male,False,True,False,52,True,True,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No
6769-DYBQN,Male,True,False,False,46,True,False,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,Yes
0909-SELIE,Male,False,True,False,61,True,True,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,No
3417-TSCIC,Male,False,False,False,29,False,False,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,No
1042-HFUCW,Female,False,False,True,25,True,False,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,No
4439-JMPMT,Female,False,True,True,5,True,False,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,Yes
6537-OTKMY,Male,False,False,False,15,False,False,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,No
8999-EXMNO,Female,False,True,True,19,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,No
6725-TPKJO,Male,False,False,False,44,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,No
2446-BEGGB,Female,True,False,False,6,True,True,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes
7162-WPHPM,Male,False,True,True,58,True,True,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,No
1599-MMYRQ,Male,False,True,True,62,True,False,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,No
8821-KVZKQ,Female,False,True,True,70,False,False,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,No
1496-GGSUK,Female,True,False,False,1,False,False,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes
6434-TTGJP,Male,False,True,True,10,False,False,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,No
0042-JVWOJ,Male,False,False,False,26,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,No
0130-SXOUN,Male,False,False,False,66,True,True,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No
2575-GFSOE,Female,False,True,True,7,True,False,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes
2330-PQGDQ,Male,False,True,True,51,True,True,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,No
1452-UZOSF,Male,False,True,True,72,True,True,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,No
2097-YVPKN,Male,False,False,False,65,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,No
2842-JTCCU,Male,False,False,False,2,True,False,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Yes
8597-CTXVJ,Male,False,False,True,70,True,True,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No
6631-HMANX,Male,False,True,False,72,True,True,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,No
9962-BFPDU,Female,False,True,True,1,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No
3296-SILRA,Female,True,True,False,1,True,False,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,Yes
9681-OXGVC,Female,False,False,False,5,True,True,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes
6394-HHHZM,Male,False,False,False,3,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,57.5,No
5995-LFTLE,Male,False,False,False,58,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1474.35,No
5180-UCIIQ,Male,True,True,True,22,False,False,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,Yes
1932-UEDCX,Male,True,True,False,33,True,True,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No
7153-OANIO,Male,False,False,False,1,True,False,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,Yes
5188-HGMLP,Male,True,True,False,54,True,True,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,No
0665-XHDJU,Male,False,True,False,72,True,True,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,No
6521-YYTYI,Male,False,False,True,1,True,True,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Yes
8878-HMWBV,Male,False,False,False,3,True,False,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,169.05,Yes
8265-HKSOW,Female,False,True,True,72,True,True,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No
3544-FBCAS,Female,False,True,True,72,True,True,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,No
5331-RGMTT,Male,True,True,False,54,True,True,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No
4759-PXTAN,Female,False,True,False,59,True,True,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,No
7054-DMVAS,Male,False,False,False,54,True,False,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,No
3428-MMGUB,Male,False,False,False,60,True,True,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,5231.2,No
6549-BTYPG,Female,False,True,False,60,False,False,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,No
7823-JSOAG,Male,False,False,False,3,True,True,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,No
3705-RHRFR,Female,False,True,False,69,True,True,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No
9374-YOLBJ,Female,False,True,True,1,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,No
9074-KGVOX,Male,False,True,True,50,False,False,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,No
